"variable","value","ROPE_lower","ROPE_upper","ROPE_prec","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","rmse"
"TIA[52,7]",-0.649,-0.849,-0.449,0.4,-0.57363960940783,-0.572527345,0.446056055404571,0.447648512241,-1.306911895,0.152036293,1.00013191273424,7654.33397906265,6527.07212252652,0.45234977869202
"TIA[52,8]",-0.697,-0.897,-0.497,0.4,-0.56677633904618,-0.56777523,0.445556620067083,0.444598047915,-1.291993405,0.165907749,1.00047312120375,7518.10363795318,6620.4923767135,0.464170322694275
"TIA[52,9]",-0.685,-0.885,-0.485,0.4,-0.546523755460517,-0.55010291,0.444683722216445,0.440782791792,-1.281474095,0.1846675525,1.00008395322343,7397.96246767303,6667.20700581697,0.465719406031604
"TIA[52,10]",-0.459,-0.609,-0.309,0.3,-0.357192620355835,-0.358935505,0.449097381108751,0.4514112524481,-1.08186934,0.383517834,1.00050713767541,7132.07860264234,6903.38483104608,0.460464970667189
"TIA[53,1]",-0.047,-0.097,0.003,0.1,-0.0740659769419514,-0.0675890295,0.432661104584509,0.440284727148,-0.787427264,0.624582125,1.00022167803795,8240.38776947928,6560.02694964423,0.433479871590576
"TIA[53,2]",0.039,-0.011,0.089,0.1,0.053399740864709,0.058285263,0.429801880198481,0.4291296625392,-0.6498136195,0.7670306925,1.00032233063124,8496.23371595833,6069.27764033272,0.430016182895589
"TIA[53,3]",0.391,0.241,0.541,0.3,0.096988487147505,0.0968588905,0.434816140381768,0.4391800352163,-0.617716738,0.8068386485,1.000071942095,8462.14798968175,6449.77966329835,0.524865899532269
"TIA[53,4]",0.063,0.013,0.113,0.1,0.0265096354283628,0.0280784525,0.430532564045191,0.434439369084,-0.6767814365,0.739033426999999,1.00002107603965,8811.51045590229,6237.51942292428,0.432049378686985
"TIA[53,5]",-0.056,-0.106,-0.006,0.1,0.0756710148596966,0.079557667,0.428949111258263,0.422274554541,-0.621990788,0.7834150775,1.00024264574453,8464.18133614097,6594.94443854359,0.448677608685713
"TIA[53,6]",0.11,0.01,0.21,0.2,0.0397131135214125,0.040236934,0.438486101117484,0.438869548383,-0.67894557,0.7579600345,1.00007894634624,8943.13618838487,6478.87909417615,0.444056610722616
"TIA[53,7]",-0.161,-0.261,-0.061,0.2,-0.0582036747753938,-0.0572806015,0.438992373653532,0.443181193812,-0.775885159,0.667917484,1.00003762979154,8431.81443450903,6699.57827122853,0.450840658456654
"TIA[53,8]",0.09,0.04,0.14,0.1,0.0280730211333934,0.027215733,0.431455340883819,0.431881520847,-0.67566698,0.737737413999999,1.00007531679662,8912.54145156483,6247.773326249,0.43585019522173
"TIA[53,9]",0.262,0.112,0.412,0.3,0.0300573747020125,0.0348912695,0.431302552739511,0.43396925145,-0.6816773015,0.7337748615,1.00069748645004,8813.81623737385,6022.75791834043,0.489689718794709
"TIA[53,10]",0.188,0.088,0.288,0.2,0.017661924673647,0.0173068825,0.433963906060946,0.4385727355695,-0.6948640195,0.720295047,1.00030054279741,8715.41630055315,6306.89782547183,0.466171847161097
"TIA[54,1]",0.627,0.427,0.827,0.4,0.301473317261904,0.3000166,0.446184956354103,0.445122110869212,-0.428109216,1.036313145,1.00009972592237,8198.72140297788,6711.79791910526,0.552289553879369
"TIA[54,2]",0.406,0.256,0.556,0.3,0.383822753025341,0.383521815,0.447985673348992,0.4455216128286,-0.3506565085,1.12682619,1.00038741182502,7842.70056534812,6153.01146834777,0.448506306994544
"TIA[54,3]",0.339,0.189,0.489,0.3,0.272825578722114,0.27462057,0.444402150435722,0.4489916010636,-0.4528729135,0.998629385499999,1.00082112429881,8064.95979264058,6399.96876109646,0.449274569372053
"TIA[54,4]",0.88,0.58,1.18,0.6,0.321865060639644,0.318221395,0.446143630070582,0.4401851394234,-0.404760311,1.056400905,1.00038373536636,7833.6187157331,6454.75220981858,0.714516527919413
"TIA[54,5]",0.511,0.311,0.711,0.4,0.426302826689386,0.42830287,0.444534358904176,0.447633841914,-0.304369583,1.159917415,1.00084997284407,7595.70735558064,5993.09347728049,0.452503818838719
"TIA[54,6]",0.668,0.468,0.868,0.4,0.369730664721575,0.371082555,0.439975646453745,0.449518248753,-0.3409966955,1.09472165,1.00034330292591,7864.33447028602,6832.14309556829,0.531525134418534
"TIA[54,7]",1.102,0.802,1.402,0.6,0.546281919067462,0.541542415,0.450403547541074,0.444412493112,-0.1899716485,1.294698725,1.00008466759598,6954.36893168172,6164.29922422263,0.715304538775948
"TIA[54,8]",0.548,0.348,0.748,0.4,0.400657240471353,0.39936674,0.448073025916878,0.4519550234262,-0.317644154,1.151178465,1.00050923682396,7785.59138988267,6462.54081561576,0.47165053711435
"TIA[54,9]",0.623,0.423,0.823,0.4,0.365976192685754,0.363004385,0.444549957104229,0.4463238765993,-0.353963493,1.09870555,1.0004415048024,7842.37178067491,6786.87224017245,0.51347950183492
"TIA[54,10]",0.242,0.092,0.392,0.3,0.260397809128259,0.264731465,0.445266515933255,0.4430754651582,-0.4746241065,0.9856837235,1.00031022876253,8089.5085652313,6631.74064012635,0.445618633820763
"TI[1]",1.685,1.085,2.285,1.2,1.751306041795,1.7507387,0.416904062899394,0.41999960121,1.072440245,2.4451201,1.00043594499517,6536.66860099639,5789.27817758976,0.422118185720343
"TI[2]",-0.413,-0.563,-0.263,0.3,-0.521487903275401,-0.52086373,0.408749127337372,0.405879103833,-1.201426655,0.159572293499999,1.00041062810785,7269.83541247189,6346.3758427319,0.422876565648912
"TI[3]",-0.519,-0.719,-0.319,0.4,-1.02184723928486,-1.0226605,0.420114288655379,0.41967861831,-1.703305885,-0.3219567285,1.00034184760558,7145.3572238349,6069.77829910165,0.655232248585855
"TI[4]",1.003,0.703,1.303,0.6,0.964970924703715,0.96069556,0.406573338583205,0.409031541387,0.2971407195,1.62782114,1.00038445556522,6996.19488356471,6378.59934813186,0.408322700176746
"TI[5]",-3.252,-3.852,-2.652,1.2,-4.128291982725,-4.11717495,0.567550977785427,0.552801420569999,-5.081149455,-3.228619495,1.00040606915062,8476.12252072623,6724.74949427258,1.04401220639859
"TI[6]",4.757,4.157,5.357,1.2,4.688474450125,4.68419125,0.507866840648693,0.49890920709,3.862982625,5.53920779,1.00039364667746,7519.19262374215,6972.58870447113,0.512437545194707
"TI[7]",0.129,0.029,0.229,0.2,0.392424394024667,0.39890251,0.39836670041487,0.396585952056,-0.27581564,1.041640325,1.00046942889029,7037.72986105149,6196.52903267902,0.477565285969567
"TI[8]",3.545,2.945,4.145,1.2,3.3737663781125,3.3766611,0.439590919337774,0.43770733083,2.641224455,4.09321453,1.00005872613344,7789.37933800763,6552.85955163233,0.471738247979635
"TI[9]",1.672,1.072,2.272,1.2,1.37323547779309,1.3729548,0.40379065377718,0.40303791591,0.7131929085,2.03898422,1.00009289914478,7357.75794281423,6073.23442804121,0.502281545495967
"TI[10]",1.486,0.886,2.086,1.2,0.963182847093344,0.956540065,0.40365943190069,0.403907653548,0.309438999,1.64231766,1.00059441110311,6673.24639130844,6068.09013598531,0.660498557696146
"TI[11]",1.185,0.885,1.485,0.6,1.16790230074187,1.1656847,0.404587914506648,0.401993023908,0.5058550035,1.83874287,1.00023496507229,6921.65392901384,6273.2976921596,0.404923758826509
"TI[12]",0.186,0.086,0.286,0.2,0.0154816964097989,0.0178323805,0.403598524163062,0.398975873604,-0.6522739745,0.672295153999999,1.00030270040197,7345.0902131102,6476.93829479625,0.438118590218212
"TI[13]",0.668,0.468,0.868,0.4,0.267405462997332,0.268610975,0.400610337757534,0.403878905934,-0.390018258,0.926228162,1.00003036824653,7522.29290035759,6286.90748336058,0.566519694904112
"TI[14]",1.304,0.704,1.904,1.2,1.2349964851715,1.23570265,0.405829017431018,0.40191907182,0.5680898185,1.903524295,1.00032913166526,6560.96980113886,6430.59163594324,0.411628581732111
"TI[15]",-0.364,-0.514,-0.214,0.3,-0.997380192522363,-1.0035236,0.410434810995803,0.418010937939,-1.668623725,-0.315776786,1.00063266872748,7487.94503814921,6289.42140389791,0.754722561783511
"TI[16]",-0.511,-0.711,-0.311,0.4,-0.64150531729792,-0.645973665,0.402519828530875,0.408356061414,-1.296989105,0.0181557961999998,1.00010991342213,6889.32920735381,6154.49850003241,0.423123619556993
"TI[17]",1.407,0.807,2.007,1.2,0.848793494485571,0.846172675,0.408184814344986,0.407399213613,0.1718201575,1.519871095,1.00017068204229,6756.35347910713,6171.7365284984,0.691511763171928
"TI[18]",1.988,1.388,2.588,1.2,1.98351461513375,1.97880865,0.410048049975498,0.4072153638,1.31574475,2.662162555,1.00047996204417,7326.71389893747,6254.71413595841,0.410046954068307
"TI[19]",0.947,0.647,1.247,0.6,0.749003674814445,0.74440005,0.39661502352983,0.405651302343,0.1090608135,1.39762893,1.00016997884705,7660.88442319033,6247.88806599096,0.443267818301691
"TI[20]",0.104,0.004,0.204,0.2,0.056569240994156,0.0561912555,0.392390808970999,0.388337662629,-0.592207929,0.702089935,1.00025271316047,7239.23580939091,6317.21145779556,0.39522269361262
"TI[21]",-1.567,-2.167,-0.967,1.2,-1.56098792780807,-1.5620709,0.405475577584184,0.39997100955,-2.22842399,-0.89139876,1.00007337314383,7166.90042273758,5992.36529489443,0.405494806037964
"TI[22]",-1.35,-1.95,-0.75,1.2,-1.31676090110904,-1.3170326,0.404823261714042,0.4018335258,-1.98611539,-0.647794147500001,1.00054894168534,7091.86935668164,6333.61070874056,0.406160344797133
"TI[23]",0.356,0.206,0.506,0.3,0.217213393326028,0.218399265,0.398210584837761,0.402826111674,-0.4341642755,0.8653992255,1.00042963152599,7427.03614611272,6198.47499481794,0.421679464297436
"TI[24]",0.535,0.335,0.735,0.4,0.396460284211816,0.396216595,0.400888685627688,0.403328557401,-0.262694361,1.05211198,1.00028409679359,7188.45977407719,6362.52921380758,0.424128402901389
"TI[25]",1.147,0.847,1.447,0.6,1.1454682658307,1.1420254,0.400675076346926,0.411539463069,0.4969947625,1.811933085,1.00024391415611,7231.37105041845,6248.62806415212,0.400652961365045
"TI[26]",-1.03,-1.33,-0.73,0.6,-1.36229462566962,-1.36700025,0.409445342801878,0.41085425724,-2.030973615,-0.693758425,1.00055774480807,7113.65536934623,6335.7775998278,0.5272990150806
"TI[27]",-1.088,-1.388,-0.788,0.6,-1.0581855845761,-1.05711015,0.408639283696786,0.41001910866,-1.728173665,-0.3916221565,1.00032459622516,6716.58631124053,6295.1089623659,0.409700000353025
"TI[28]",1.914,1.314,2.514,1.2,1.6838906014225,1.6810892,0.407265309108963,0.40459939023,1.007277915,2.358911645,1.00052752666991,7045.36413463302,5898.72004558745,0.467754886867382
"TI[29]",-0.947,-1.247,-0.647,0.6,-1.09581142283746,-1.10183445,0.40978652215696,0.406409971002,-1.76289532,-0.426098645500001,1.00028678825639,7223.52935143487,6247.65965572553,0.435945917155086
"TI[30]",2.643,2.043,3.243,1.2,2.6080403287525,2.6029611,0.422278981989403,0.42873374607,1.918712505,3.31222032,1.00048405514538,7501.29464439506,6373.13835613656,0.42369732982568
"TI[31]",3.423,2.823,4.023,1.2,3.4608173963625,3.4558275,0.435893189801805,0.44061752637,2.752778405,4.180453465,0.99989437776526,7150.24943539751,6417.52854099859,0.437503460585303
"TI[32]",1.328,0.728,1.928,1.2,1.23082557328638,1.23132215,0.40174815281979,0.401277521148,0.592147319,1.89481076,1.00028407214823,6939.59044595371,6394.56077551526,0.413308930830134
"TI[33]",1.713,1.113,2.313,1.2,1.25322617405487,1.24845835,0.404617543520985,0.39854356227,0.5923102895,1.928338395,1.00025441325721,7307.12339437585,6242.29014514869,0.612443355037516
"TI[34]",-0.43,-0.58,-0.28,0.3,-0.262143022585999,-0.25889262,0.403456409157293,0.4072086913587,-0.919088339,0.4016188085,1.00035200726376,6754.07356825796,6113.48813680771,0.436958455487933
"TI[35]",1.882,1.282,2.482,1.2,2.09662729762125,2.0965555,0.412883640264961,0.41587604583,1.418940675,2.76042311,1.0001804092663,7546.73737589873,6669.08823077013,0.465313301088736
"TI[36]",0.318,0.168,0.468,0.3,0.100703459670798,0.099320738,0.396821519223841,0.3941192659278,-0.5538248035,0.749262549499999,1.00020599086528,7165.23684185727,6354.02261877772,0.452399625489891
"TI[37]",0.29,0.14,0.44,0.3,0.164015512855589,0.165367255,0.386968983752146,0.3918131802207,-0.4672678165,0.802944062999999,1.00051323897529,7525.14765299096,6192.99723515672,0.406937792866318
"TI[38]",2.113,1.513,2.713,1.2,1.89352104778125,1.89656585,0.411259559795894,0.41553660456,1.214529645,2.562476045,1.00045285215487,6907.85895829926,6375.98888363739,0.466137634382123
"TI[39]",2.394,1.794,2.994,1.2,2.286883578075,2.2847226,0.417738988226353,0.41698836648,1.606059665,2.987339195,1.00121804403605,7194.20971399727,6239.05498570038,0.431228450937094
"TI[40]",0.955,0.655,1.255,0.6,0.5532552694928,0.550525445,0.39655175608913,0.396908506512,-0.0901209574,1.215700625,1.00040268912094,6918.39051007755,6271.48579444188,0.564475391036464
"TI[41]",-2.04,-2.64,-1.44,1.2,-2.053018302745,-2.05494465,0.416110392455951,0.412232408069999,-2.73730284,-1.361195625,1.00045150781609,7255.3370431158,6591.76217174622,0.416287990979643
"TI[42]",-0.863,-1.163,-0.563,0.6,-1.01597066361185,-1.0171191,0.400533651822143,0.40673811486,-1.665886975,-0.357484004,1.00039814778557,7459.14510870005,6343.19079731136,0.428727392135202
"TI[43]",1.838,1.238,2.438,1.2,1.73077928642875,1.7288823,0.408717026986812,0.41130897066,1.066256835,2.4049697,1.00020828525374,6995.96622235562,6189.21950610463,0.422522198667298
"TI[44]",0.287,0.137,0.437,0.3,0.273626602644348,0.27141037,0.399924971557215,0.3992278229415,-0.38714502,0.925496914,1.00037067172623,7051.85191759331,6378.03989914452,0.400123528593373
"TI[45]",3.778,3.178,4.378,1.2,3.2641345619125,3.26168355,0.445834088813154,0.45437212548,2.534216405,3.997893795,1.00008497472324,7456.38374903317,6685.78628403633,0.680294698791906
"TI[46]",0.077,0.027,0.127,0.1,-0.0229965014657197,-0.0239476445,0.400874207817402,0.403702372752,-0.6712865985,0.630914314,1.00047705437797,7082.22522505872,6014.17507945354,0.413133565910956
"TI[47]",0.015,-0.035,0.065,0.1,0.0250145307895565,0.023701342,0.383307467546166,0.3852033898902,-0.5982974135,0.653323661,1.00056902819798,7145.96224706639,6381.24562657211,0.383414318885922
"TI[48]",-0.331,-0.481,-0.181,0.3,-0.391668058388236,-0.395656265,0.389260091320224,0.393936738594,-1.03833729,0.248176187999999,1.00018101266385,7095.92756410415,5729.08442668524,0.393935390103365
"TI[49]",-0.698,-0.898,-0.498,0.4,-0.922107863513002,-0.921391575,0.405332417192287,0.40354392729,-1.595262175,-0.2596784465,1.000421404706,7148.27760110295,6276.57510178034,0.463139467244211
"TI[50]",2.541,1.941,3.141,1.2,1.9880715342325,1.9892851,0.416919372106169,0.42742846503,1.307122555,2.66768013,1.00078133197823,6974.89051591178,6251.02949584907,0.692480991344202
"TI[51]",1.33,0.73,1.93,1.2,0.72275189740706,0.72223626,0.402644904621744,0.404744477466,0.06050144195,1.384397405,0.999943662994748,6991.85449122348,6067.18271624917,0.728596535783472
"TI[52]",-0.542,-0.742,-0.342,0.4,-0.488637555950682,-0.490787775,0.402446074392531,0.409523586675,-1.13905438,0.168481344,1.00045319285699,6589.43436367407,6476.6618609414,0.405943527936492
"TI[53]",0.152,0.052,0.252,0.2,0.0233912012746266,0.026560093,0.390934335943847,0.3899164640952,-0.623693188,0.6632218945,1.00026403928359,7844.60607290694,6136.12803261563,0.411522507795822
"TI[54]",0.635,0.435,0.835,0.4,0.366103716905153,0.36252149,0.404700675168202,0.409372850733,-0.3053747485,1.03183435,1.00041051208766,6953.59362066256,6576.82341179314,0.485867651438395
"BJ[1]",0.482,0.332,0.632,0.3,0.561088586635582,0.55616401,0.281347221369144,0.280451166072,0.1043228655,1.03266481,1.0003466828476,10801.8115377799,6365.25245436806,0.292235126184004
"BJ[2]",-0.08,-0.13,-0.03,0.1,-0.323612621266676,-0.321862425,0.265304730407138,0.26831790867,-0.7584824275,0.1120531615,1.00057848947127,12831.8090042551,5841.88869195228,0.360173445567311
"BJ[3]",1.444,0.844,2.044,1.2,1.98929169158125,1.9842786,0.316445865657958,0.31361756559,1.474313245,2.5139442,1.00018933957414,11873.6088875237,6170.68074334438,0.630451027084038
"BJ[4]",0.386,0.236,0.536,0.3,0.0217321066663851,0.0221245795,0.275480121803502,0.277233494118,-0.4350278345,0.477609076,1.0006964316226,14465.676719456,5516.23305044979,0.456695642042262
"BJ[5]",1.19,0.89,1.49,0.6,1.7790647339975,1.7711642,0.324058258432576,0.32371073574,1.260851175,2.315127845,1.00024626071943,14465.1482465356,6047.19603638356,0.672307882579509
"BJ[6]",-1.212,-1.812,-0.612,1.2,-1.3999927830175,-1.40041025,0.296045560864367,0.29418898215,-1.88894378,-0.911217033,1.00043134679657,15998.0209405099,6058.66398713952,0.350675498434663
"BJ[7]",-1.921,-2.521,-1.321,1.2,-1.89349305686875,-1.88778235,0.300809227133405,0.3027409896,-2.39436731,-1.40883142,1.00024675758529,8644.86957072376,6633.12559632684,0.302045546689786
"BJ[8]",-4.286,-4.886,-3.686,1.2,-3.8584955831875,-3.8380513,0.438705935695274,0.43549833096,-4.60114428,-3.175439875,1.00039692481503,11372.2754323998,5824.27931364529,0.61253478802939
"BJ[9]",0.305,0.155,0.455,0.3,0.19483845501333,0.191750795,0.274957687654853,0.27035117781525,-0.2569293875,0.6520718855,1.00124316411895,14000.1165986125,5860.77255168668,0.296188868423686
"BJ[10]",4.538,3.938,5.138,1.2,4.1862726561375,4.16746565,0.527661320179957,0.52298544501,3.35123159,5.09360919,1.00015243183092,11386.3863289335,5557.84616562773,0.634116542857875
"BJ[11]",0.002,-0.048,0.052,0.1,0.306599216495719,0.308064985,0.289616752240357,0.290280611334,-0.1666511385,0.785644093,1.00060660507072,14072.1794231222,5575.14190268531,0.420295207128467
"BJ[12]",0.073,0.023,0.123,0.1,-0.118612302056053,-0.118056555,0.263457523516865,0.2613103827201,-0.5576801465,0.314464695999999,1.00051445995926,13878.1028741793,6460.46708033344,0.325755222158482
"BJ[13]",-5.402,-6.002,-4.802,1.2,-5.278299102375,-5.22851305,0.672041160979005,0.66962422191,-6.437560095,-4.249807585,1.00005946190819,14479.4796741288,5825.9389045705,0.683289674448534
"BJ[14]",-0.533,-0.733,-0.333,0.4,-0.295010071390308,-0.3018506,0.267333350669401,0.265600339935,-0.7271754175,0.150386558,1.00138696081696,14684.3755474185,6158.8101038327,0.357906961527333
"BJ[15]",0.889,0.589,1.189,0.6,0.756617265769909,0.752658115,0.280294535146663,0.281117809749,0.297487178,1.21582902,1.00020942680868,12323.6307890722,6577.43020115297,0.30996837601119
"BJ[16]",-3.57,-4.17,-2.97,1.2,-3.3685313149125,-3.3574596,0.417998412538028,0.40685687112,-4.074108505,-2.70607749,1.00112627126016,13719.400622511,5490.17598228845,0.463994034036093
"BJ[17]",-1.293,-1.893,-0.693,1.2,-1.03870379815387,-1.036644,0.281445483561647,0.28217947737,-1.51001394,-0.582267579,1.00046561939286,12729.8020452209,5774.18354148071,0.379299640186472
"BJ[18]",0.257,0.107,0.407,0.3,0.27408520047175,0.27259365,0.281105715632336,0.2798000214954,-0.1855273155,0.7350567685,1.00216781706486,15272.8932642242,5740.91968048563,0.281606906668511
"BJ[19]",-1.603,-2.203,-1.003,1.2,-1.8510149914875,-1.847781,0.312633493699662,0.31999274559,-2.367170495,-1.352122995,1.0004781956808,13450.1512419894,5606.72684481508,0.399047515870891
"BJ[20]",-1.467,-2.067,-0.867,1.2,-1.25396828361,-1.2507824,0.28780536130925,0.2776657758,-1.73386247,-0.778352394,1.00064806357251,14027.4213628378,5846.47843514046,0.358055979136877
"BJ[21]",-2.488,-3.088,-1.888,1.2,-2.719624725175,-2.71617065,0.347011177889582,0.34449293298,-3.30250354,-2.151520055,1.00052420899773,14107.8449997238,5648.95124836972,0.417195060850451
"BJ[22]",1.422,0.822,2.022,1.2,1.46632052483875,1.4624237,0.326560726411233,0.32835638871,0.9306298785,2.00946809,1.00145949859251,14026.981893431,6191.92279681315,0.329534348312449
"BJ[23]",0.577,0.377,0.777,0.4,0.243355906695049,0.242502655,0.253195215078211,0.2559281800005,-0.170391431,0.663525645,1.00020786598112,12824.2124543933,6496.96643844589,0.418829541053001
"BJ[24]",-0.367,-0.517,-0.217,0.3,-0.10603805623002,-0.10681608,0.247837114016048,0.2403264073266,-0.5154025475,0.3040130565,1.00014725219872,15210.472097793,6358.65090845413,0.359884277616603
"BJ[25]",0.156,0.056,0.256,0.2,0.0987052959427229,0.097578442,0.253358905077275,0.2535060497088,-0.317439107,0.519850271,1.00044568368902,14335.446429983,6015.17785343703,0.25974101342129
"BJ[26]",0.648,0.448,0.848,0.4,1.03496153600325,1.03060805,0.285480849682686,0.282666748686,0.573654287,1.49930003,1.00103966947952,13338.4250028305,6055.39887444972,0.480862099220869
"BJ[27]",0.251,0.101,0.401,0.3,0.133984732703054,0.13275902,0.265630198357,0.261901757019,-0.2925896935,0.5769126325,0.999959295371495,12926.7545081086,6723.91113804719,0.290246714252668
"BJ[28]",-1.421,-2.021,-0.821,1.2,-1.06953925708625,-1.06905205,0.295931618268485,0.301411312377,-1.55090531,-0.583421846,1.00103794042987,14628.9821390158,5473.28976332396,0.459444479300985
"BJ[29]",0.463,0.313,0.613,0.3,1.01377954718525,1.00941225,0.307748147083559,0.30787612296,0.521370762,1.520892425,1.0011737402071,15585.2028150909,5646.62650400617,0.630916153712756
"BJ[30]",-1.897,-2.497,-1.297,1.2,-1.818609690615,-1.8168939,0.304149221065251,0.30216166365,-2.3205863,-1.321005065,1.00092693355988,13454.4906058732,5810.40190797476,0.314070415570283
"BJ[31]",-0.159,-0.259,-0.059,0.2,0.0035834042493705,0.005039929,0.281756641619091,0.2821018617774,-0.46136246,0.4588441815,1.00050185051538,16942.4698087985,5402.22404746898,0.325284867590158
"BJ[32]",-0.793,-0.993,-0.593,0.4,-0.7948806691604,-0.790741835,0.288144369613952,0.287953211028,-1.273997925,-0.322517313,1.00099188845779,14790.3152461254,5574.60176543003,0.288132497749724
"BJ[33]",0.244,0.094,0.394,0.3,0.0498996867309376,0.050735852,0.281352320509344,0.285697160847,-0.4095608945,0.50972955,1.00127358389039,13092.5469965957,5366.39816823976,0.341795501690863
"BJ[34]",3.013,2.413,3.613,1.2,2.8130821222125,2.80447825,0.358365334707865,0.35967119874,2.23444919,3.410239555,0.999875085537983,12860.5085770848,6416.25480476283,0.410337443776702
"BJ[35]",-1.393,-1.993,-0.793,1.2,-1.27559202850125,-1.27454205,0.286274262953131,0.29131955811,-1.75134602,-0.807003009000001,1.00121268292927,13801.5425579177,5707.9331334202,0.309398353715087
"BJ[36]",-0.583,-0.783,-0.383,0.4,-0.462560856028447,-0.46127494,0.27392314036064,0.271714226511,-0.9228596455,-0.0105501769500001,1.00116200458622,14255.5150075574,5502.74664793615,0.299215800033658
"BJ[37]",-0.956,-1.256,-0.656,0.6,-1.21035833021,-1.21106575,0.289108912905876,0.29248421454,-1.687912715,-0.7317857135,1.00132585603481,14123.1411623651,5615.68496041438,0.385060612986315
"BJ[38]",0.041,-0.009,0.091,0.1,0.280665792213052,0.277924685,0.261860794715126,0.2650583517834,-0.1445786255,0.711778678499999,0.999844375215803,15362.2616804149,6882.30795432342,0.354967880774403
"BJ[39]",-1.572,-2.172,-0.972,1.2,-1.02229055645615,-1.01823875,0.288883770749024,0.28505935374,-1.50184148,-0.547701404,1.00062965844356,13342.6606449154,5471.43107636429,0.620986210470357
"BJ[40]",-0.181,-0.281,-0.081,0.2,-0.0651325988623517,-0.0666818715,0.277010218845031,0.2764956730389,-0.515589485,0.3870393495,1.00023635226839,14866.6922292236,5849.66907284373,0.300250435733733
"BJ[41]",-2.401,-3.001,-1.801,1.2,-2.32765196885,-2.32195855,0.334825147879954,0.32603233908,-2.89344461,-1.788526285,1.00095175439101,13180.1811379491,5998.78634314267,0.342744511030385
"BJ[42]",-0.427,-0.577,-0.277,0.3,-0.141093790595104,-0.138688015,0.279959679882866,0.2787859527474,-0.600075744,0.313024758,1.00132143678953,13156.2707068416,6269.15776436636,0.400137458579671
"BJ[43]",-1.118,-1.418,-0.818,0.6,-0.944018289243375,-0.937867445,0.270290594753064,0.268570625253,-1.40024758,-0.5105952985,0.999988540718564,10597.4018549037,6844.6029832855,0.321430411075345
"BJ[44]",1.537,0.937,2.137,1.2,1.503595431705,1.5001754,0.322600361961964,0.32067281421,0.980830711,2.050297175,1.00011380682584,13453.68564157,6079.72964741437,0.324305180110916
"BJ[45]",1.708,1.108,2.308,1.2,1.5503620590325,1.5506975,0.310076656489991,0.30560893104,1.04026692,2.062938575,0.999946137377535,13569.7068209587,6161.80918316429,0.347829318618878
"BJ[46]",0.901,0.601,1.201,0.6,0.655447976940796,0.65098866,0.297966883716234,0.298279149378,0.1740722015,1.155238005,1.00088443581347,15605.2011576714,5792.91468754226,0.386094498519544
"BJ[47]",0.477,0.327,0.627,0.3,0.350297121506663,0.352145115,0.258672823921018,0.255939666444,-0.0789172568,0.771161065999999,0.99978354332035,13985.8787542839,6423.31638669076,0.288022369443836
"BJ[48]",-0.437,-0.587,-0.287,0.3,-0.396132261882679,-0.39659082,0.291017237649057,0.290071557321,-0.8729507205,0.0800319510499998,1.00047251743063,14610.1607573435,5408.62840978296,0.293854757063141
"BJ[49]",0.696,0.496,0.896,0.4,0.493474857195596,0.48810522,0.281037182756952,0.283687140723,0.03978740335,0.9521554625,1.00013582614505,14786.0123065536,5567.71273840978,0.346393502858594
"BJ[50]",1.567,0.967,2.167,1.2,1.59850539576625,1.5938307,0.307103261023861,0.3054445107,1.094637875,2.10744513,1.00092950076842,12744.4553005124,5971.83119713377,0.308695989352407
"BJ[51]",0.008,-0.042,0.058,0.1,0.337657652904011,0.340403265,0.283449823117378,0.281785224378,-0.1264591505,0.801495429999999,0.999956559640229,16194.1552730636,5591.33471021745,0.434750419629672
"BJ[52]",-0.389,-0.539,-0.239,0.3,-0.357259378850014,-0.352817245,0.242201111760305,0.242309650212,-0.76497706,0.0352844425499998,1.00001246716859,13488.7256794905,5852.6332685913,0.244257063145772
"BJ[53]",0.827,0.527,1.127,0.6,0.92517133994685,0.916691645,0.2960893907249,0.297972266004,0.450952973,1.41945562,1.00090334465421,11044.1234837829,6254.04564653045,0.311922395269865
"BJ[54]",-0.377,-0.527,-0.227,0.3,-0.561303748211882,-0.56229387,0.284788079009452,0.28285702557,-1.02527859,-0.1016718945,1.00031020252991,14908.4901899686,4725.46010447056,0.339207876558903
"BJ[55]",-0.892,-1.192,-0.592,0.6,-0.425123080260123,-0.42730934,0.252846104072436,0.255406731048,-0.838248801,-0.0133577674000004,1.00054284742683,13036.8019825724,6132.28625330679,0.530939939292913
"BJ[56]",0.165,0.065,0.265,0.2,0.136940350924238,0.13740657,0.279418534053915,0.2782965679851,-0.319559324,0.592540923,1.00059267168914,15436.5751080939,5750.81274922258,0.280806520115625
"BJ[57]",0.374,0.224,0.524,0.3,0.148474125820323,0.146266105,0.247690098650095,0.250512297798,-0.2556133675,0.554603366,1.0003980648688,14052.5992590513,6249.50550861941,0.334969604734042
"BJ[58]",0.043,-0.007,0.093,0.1,0.286654855393237,0.284607305,0.304407349782595,0.3066981031149,-0.212184114,0.794390622,1.0003158484829,16097.714286457,5622.04336619579,0.389897345693757
"BJ[59]",0.388,0.238,0.538,0.3,0.183883812440782,0.178479295,0.28424962102593,0.280211429652,-0.2870568945,0.661514249,1.00142056199413,15659.6296770987,6164.64889386278,0.349930229254651
"BJ[60]",-1.594,-2.194,-0.994,1.2,-1.70655173963875,-1.705148,0.311902286569926,0.30824225103,-2.23304828,-1.192028085,1.00024742317197,13702.6340008932,5270.5629051123,0.3315701586146
